Product Name,Quantity Ordered,Total Sales,Order Time,Year,Month,Day,Order HourMinute,Machine
ICE 복숭아티,1,0,2025-05-31 12:45:10,2025,5,31,12:45,E
ICE 아메리카노,1,0,2025-05-31 12:43:40,2025,5,31,12:43,E
ICE 아메리카노,1,0,2025-05-31 09:21:30,2025,5,31,09:21,E
아이스티+샷추가,1,2500,2025-05-31 06:53:40,2025,5,31,06:53,E
ICE 패션후르츠,1,0,2025-05-30 13:08:26,2025,5,30,13:08,E
ICE 아메리카노,2,3000,2025-05-30 12:05:16,2025,5,30,12:05,E
ICE 패션후르츠,1,2000,2025-05-30 11:58:07,2025,5,30,11:58,E
HOT 카페라떼,1,2000,2025-05-30 09:01:07,2025,5,30,09:01,E
HOT 초코라떼,1,2500,2025-05-29 18:00:15,2025,5,29,18:00,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-29 16:02:03,2025,5,29,16:02,E
HOT 아메리카노,1,1500,2025-05-29 14:18:41,2025,5,29,14:18,E
아이스티+샷추가,1,2500,2025-05-29 14:04:05,2025,5,29,14:04,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-29 13:58:51,2025,5,29,13:58,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-29 13:52:22,2025,5,29,13:52,E
HOT 아메리카노,1,1500,2025-05-29 11:42:57,2025,5,29,11:42,E
ICE 초코라떼,1,0,2025-05-29 11:05:23,2025,5,29,11:05,E
ICE 초코라떼,1,2700,2025-05-29 10:07:42,2025,5,29,10:07,E
HOT 초코라떼,1,2500,2025-05-28 20:16:09,2025,5,28,20:16,E
ICE 청포도주스,1,2000,2025-05-28 19:16:31,2025,5,28,19:16,E
ICE 청포도주스,1,2000,2025-05-28 14:39:42,2025,5,28,14:39,E
ICE 아메리카노,1,1500,2025-05-28 13:57:57,2025,5,28,13:57,E
ICE 청포도주스,1,2000,2025-05-28 13:55:51,2025,5,28,13:55,E
아이스티+샷추가,1,2500,2025-05-28 13:52:54,2025,5,28,13:52,E
ICE 아메리카노,1,1500,2025-05-28 13:44:45,2025,5,28,13:44,E
ICE 바닐라라떼,1,2350,2025-05-28 13:30:09,2025,5,28,13:30,E
ICE 얼그레이레몬 하이볼,1,2350,2025-05-28 13:30:09,2025,5,28,13:30,E
아이스티+샷추가,1,2500,2025-05-28 11:51:23,2025,5,28,11:51,E
ICE 녹차라떼,1,2500,2025-05-28 11:49:46,2025,5,28,11:49,E
ICE 복숭아티,1,2000,2025-05-28 11:48:02,2025,5,28,11:48,E
ICE 아메리카노,1,1500,2025-05-28 11:46:30,2025,5,28,11:46,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-28 11:18:28,2025,5,28,11:18,E
ICE 아메리카노,1,1500,2025-05-28 08:54:40,2025,5,28,08:54,E
ICE 청귤티,1,2000,2025-05-28 08:49:27,2025,5,28,08:49,E
ICE 아메리카노,1,1500,2025-05-28 06:46:40,2025,5,28,06:46,E
ICE 바닐라라떼,1,2350,2025-05-28 06:30:36,2025,5,28,06:30,E
ICE 레몬티,1,2350,2025-05-28 06:30:36,2025,5,28,06:30,E
ICE 패션후르츠,1,2000,2025-05-27 19:09:13,2025,5,27,19:09,E
ICE 청포도주스,1,2000,2025-05-27 18:01:58,2025,5,27,18:01,E
아이스티+샷추가,1,2500,2025-05-27 16:08:46,2025,5,27,16:08,E
ICE 아메리카노,1,0,2025-05-27 14:16:36,2025,5,27,14:16,E
ICE 아메리카노,1,1500,2025-05-27 13:54:54,2025,5,27,13:54,E
ICE 레몬티,1,2000,2025-05-27 13:53:27,2025,5,27,13:53,E
ICE 청포도주스,1,2000,2025-05-27 13:49:18,2025,5,27,13:49,E
ICE 카페라떼,1,2000,2025-05-27 12:03:08,2025,5,27,12:03,E
아이스티+샷추가,1,2500,2025-05-27 07:11:49,2025,5,27,07:11,E
HOT 초코라떼,1,2500,2025-05-27 07:05:38,2025,5,27,07:05,E
ICE 아메리카노,1,1500,2025-05-27 07:02:53,2025,5,27,07:02,E
ICE 청포도주스,1,2000,2025-05-27 06:34:17,2025,5,27,06:34,E
HOT 레몬티,1,2000,2025-05-27 06:34:17,2025,5,27,06:34,E
ICE 토피넛,2,5000,2025-05-26 16:40:56,2025,5,26,16:40,E
ICE 청포도주스,1,2000,2025-05-26 16:21:46,2025,5,26,16:21,E
ICE 아메리카노,1,1500,2025-05-26 14:03:26,2025,5,26,14:03,E
ICE 청귤티,1,0,2025-05-23 18:54:51,2025,5,23,18:54,E
ICE 청귤티,1,0,2025-05-23 18:51:40,2025,5,23,18:51,E
ICE 토피넛,1,2500,2025-05-23 17:31:27,2025,5,23,17:31,E
ICE 아메리카노,1,1500,2025-05-23 13:47:34,2025,5,23,13:47,E
ICE 아메리카노,1,1500,2025-05-23 11:46:19,2025,5,23,11:46,E
ICE 레몬티,1,2000,2025-05-22 16:30:56,2025,5,22,16:30,E
ICE 청귤티,1,0,2025-05-22 14:47:40,2025,5,22,14:47,E
ICE 레몬티,1,0,2025-05-22 14:46:33,2025,5,22,14:46,E
ICE 바닐라라떼,1,2700,2025-05-22 11:59:23,2025,5,22,11:59,E
ICE 레몬티,1,2000,2025-05-22 11:58:05,2025,5,22,11:58,E
ICE 청귤티,1,0,2025-05-22 11:56:42,2025,5,22,11:56,E
ICE 청귤티,1,0,2025-05-22 11:54:26,2025,5,22,11:54,E
ICE 녹차라떼,1,2500,2025-05-22 11:47:01,2025,5,22,11:47,E
ICE 청귤티,1,2000,2025-05-22 11:44:00,2025,5,22,11:44,E
ICE 바닐라라떼,1,2700,2025-05-22 09:15:07,2025,5,22,09:15,E
ICE 토피넛,1,2500,2025-05-22 07:14:57,2025,5,22,07:14,E
ICE 아메리카노,1,1500,2025-05-22 07:01:55,2025,5,22,07:01,E
ICE 아메리카노,1,1500,2025-05-22 06:58:21,2025,5,22,06:58,E
ICE 아메리카노,1,1500,2025-05-22 06:56:47,2025,5,22,06:56,E
HOT 초코라떼,1,2500,2025-05-21 19:32:31,2025,5,21,19:32,E
ICE 녹차라떼,1,2500,2025-05-21 16:52:03,2025,5,21,16:52,E
ICE 청귤티,1,2000,2025-05-21 16:42:25,2025,5,21,16:42,E
ICE 초코라떼,1,2700,2025-05-21 15:42:44,2025,5,21,15:42,E
HOT 청귤티,1,2000,2025-05-21 14:48:25,2025,5,21,14:48,E
ICE 청포도주스,1,2000,2025-05-21 13:57:41,2025,5,21,13:57,E
ICE 아메리카노,1,1500,2025-05-21 13:50:54,2025,5,21,13:50,E
HOT 녹차라떼,1,2500,2025-05-21 13:49:35,2025,5,21,13:49,E
ICE 바닐라라떼,1,2700,2025-05-21 13:44:59,2025,5,21,13:44,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-21 13:29:43,2025,5,21,13:29,E
ICE 아메리카노,1,0,2025-05-21 13:06:57,2025,5,21,13:06,E
ICE 아메리카노,1,1500,2025-05-21 12:51:12,2025,5,21,12:51,E
ICE 아메리카노,2,3000,2025-05-21 12:40:47,2025,5,21,12:40,E
ICE 아메리카노,1,1500,2025-05-21 11:49:55,2025,5,21,11:49,E
ICE 아메리카노,1,1500,2025-05-21 11:47:59,2025,5,21,11:47,E
ICE 아메리카노,1,1500,2025-05-21 11:43:49,2025,5,21,11:43,E
ICE 아메리카노,1,1500,2025-05-21 11:41:40,2025,5,21,11:41,E
ICE 청귤티,1,2000,2025-05-21 11:37:56,2025,5,21,11:37,E
ICE 패션후르츠,1,2000,2025-05-21 11:25:28,2025,5,21,11:25,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-21 11:22:01,2025,5,21,11:22,E
ICE 바닐라라떼,1,2700,2025-05-21 11:12:59,2025,5,21,11:12,E
ICE 아메리카노,1,1500,2025-05-21 08:51:23,2025,5,21,08:51,E
ICE 아메리카노,1,1500,2025-05-21 07:25:18,2025,5,21,07:25,E
아이스티+샷추가,1,2500,2025-05-21 06:58:23,2025,5,21,06:58,E
ICE 초코라떼,1,2700,2025-05-21 06:20:54,2025,5,21,06:20,E
ICE 초코라떼,1,2700,2025-05-21 06:19:34,2025,5,21,06:19,E
ICE 아메리카노,1,1500,2025-05-21 06:07:34,2025,5,21,06:07,E
ICE 아메리카노,1,1500,2025-05-21 06:02:16,2025,5,21,06:02,E
ICE 아메리카노,1,1750,2025-05-20 19:14:57,2025,5,20,19:14,E
ICE 레몬티,1,1750,2025-05-20 19:14:57,2025,5,20,19:14,E
ICE 아메리카노,1,0,2025-05-20 19:03:18,2025,5,20,19:03,E
ICE 아메리카노,1,0,2025-05-20 18:26:12,2025,5,20,18:26,E
ICE 초코라떼,1,0,2025-05-20 16:38:05,2025,5,20,16:38,E
ICE 녹차라떼,1,2500,2025-05-20 13:59:13,2025,5,20,13:59,E
ICE 청귤티,1,2000,2025-05-20 13:56:20,2025,5,20,13:56,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-20 13:46:44,2025,5,20,13:46,E
ICE 아메리카노,1,1500,2025-05-20 11:34:50,2025,5,20,11:34,E
ICE 녹차라떼,1,2500,2025-05-20 11:33:39,2025,5,20,11:33,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-20 11:29:47,2025,5,20,11:29,E
ICE 초코라떼,1,2700,2025-05-20 11:03:23,2025,5,20,11:03,E
아이스티+샷추가,1,2500,2025-05-20 06:46:31,2025,5,20,06:46,E
아이스티+샷추가,1,2500,2025-05-20 06:07:45,2025,5,20,06:07,E
아이스티+샷추가,1,2500,2025-05-20 06:05:42,2025,5,20,06:05,E
ICE 초코라떼,1,2700,2025-05-19 19:04:08,2025,5,19,19:04,E
HOT 레몬티,1,2000,2025-05-19 16:16:12,2025,5,19,16:16,E
ICE 레몬티,1,2000,2025-05-19 13:50:05,2025,5,19,13:50,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-19 11:39:27,2025,5,19,11:39,E
ICE 아메리카노,1,1500,2025-05-19 11:12:53,2025,5,19,11:12,E
HOT 녹차라떼,1,2500,2025-05-19 08:54:27,2025,5,19,08:54,E
ICE 녹차라떼,1,2500,2025-05-18 13:49:45,2025,5,18,13:49,E
ICE 패션후르츠,1,2000,2025-05-18 13:30:20,2025,5,18,13:30,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-18 13:30:20,2025,5,18,13:30,E
아이스티+샷추가,1,2500,2025-05-18 11:43:55,2025,5,18,11:43,E
ICE 아메리카노,1,1500,2025-05-18 11:42:04,2025,5,18,11:42,E
HOT 녹차라떼,1,0,2025-05-18 09:22:57,2025,5,18,09:22,E
ICE 메론 주스,1,2000,2025-05-17 16:42:48,2025,5,17,16:42,E
ICE 토피넛,1,2500,2025-05-17 16:38:51,2025,5,17,16:38,E
ICE 메론 주스,1,2000,2025-05-17 16:25:13,2025,5,17,16:25,E
ICE 아메리카노,1,1500,2025-05-17 13:45:49,2025,5,17,13:45,E
ICE 아메리카노,1,1500,2025-05-17 05:41:42,2025,5,17,05:41,E
HOT 녹차라떼,1,0,2025-05-16 18:09:19,2025,5,16,18:09,E
ICE 녹차라떼,1,0,2025-05-16 18:08:03,2025,5,16,18:08,E
ICE 패션후르츠,1,2000,2025-05-16 17:04:38,2025,5,16,17:04,E
ICE 메론 주스,1,2000,2025-05-16 17:00:02,2025,5,16,17:00,E
HOT 청귤티,1,0,2025-05-16 16:33:49,2025,5,16,16:33,E
HOT 레몬티,1,2000,2025-05-16 12:03:56,2025,5,16,12:03,E
ICE 아메리카노,1,1500,2025-05-16 11:59:00,2025,5,16,11:59,E
HOT 아메리카노,2,3000,2025-05-16 11:29:59,2025,5,16,11:29,E
ICE 청포도주스,1,2000,2025-05-16 09:24:31,2025,5,16,09:24,E
HOT 아메리카노,1,1500,2025-05-16 09:04:31,2025,5,16,09:04,E
ICE 메론 주스,1,2000,2025-05-16 08:38:16,2025,5,16,08:38,E
ICE 레몬티,1,2000,2025-05-16 06:53:02,2025,5,16,06:53,E
ICE 복숭아티,1,2000,2025-05-16 06:46:44,2025,5,16,06:46,E
ICE 아메리카노,1,1500,2025-05-16 05:55:08,2025,5,16,05:55,E
ICE 아메리카노,1,1500,2025-05-16 05:50:19,2025,5,16,05:50,E
ICE 메론 주스,1,2000,2025-05-15 20:10:14,2025,5,15,20:10,E
ICE 카페라떼,1,2000,2025-05-15 18:20:45,2025,5,15,18:20,E
ICE 녹차라떼,1,2500,2025-05-15 16:53:42,2025,5,15,16:53,E
ICE 패션후르츠,1,2000,2025-05-15 16:08:29,2025,5,15,16:08,E
HOT 아메리카노,1,1500,2025-05-15 14:10:08,2025,5,15,14:10,E
ICE 카페라떼,1,2000,2025-05-15 14:01:58,2025,5,15,14:01,E
ICE 패션후르츠,1,2000,2025-05-15 13:54:31,2025,5,15,13:54,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-15 13:50:27,2025,5,15,13:50,E
HOT 아메리카노,1,1500,2025-05-15 12:04:06,2025,5,15,12:04,E
ICE 청포도주스,2,4000,2025-05-15 11:57:34,2025,5,15,11:57,E
ICE 아메리카노,1,1500,2025-05-15 11:52:11,2025,5,15,11:52,E
ICE 바닐라라떼,1,2700,2025-05-15 11:49:12,2025,5,15,11:49,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-15 11:25:08,2025,5,15,11:25,E
ICE 얼그레이레몬 하이볼,2,4000,2025-05-15 11:22:45,2025,5,15,11:22,E
아이스티+샷추가,1,2500,2025-05-15 08:48:13,2025,5,15,08:48,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-15 08:23:14,2025,5,15,08:23,E
ICE 카페라떼,1,2000,2025-05-15 06:09:16,2025,5,15,06:09,E
아이스티+샷추가,1,2500,2025-05-14 19:20:24,2025,5,14,19:20,E
ICE 레몬티,1,2000,2025-05-14 19:19:02,2025,5,14,19:19,E
ICE 복숭아티,1,2000,2025-05-14 19:16:24,2025,5,14,19:16,E
ICE 얼그레이레몬 하이볼,3,6000,2025-05-14 19:13:02,2025,5,14,19:13,E
ICE 녹차라떼,1,2500,2025-05-14 19:01:04,2025,5,14,19:01,E
ICE 복숭아티,1,2000,2025-05-14 17:07:24,2025,5,14,17:07,E
ICE 패션후르츠,1,2000,2025-05-14 17:07:24,2025,5,14,17:07,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-14 15:42:43,2025,5,14,15:42,E
ICE 청포도주스,1,2000,2025-05-14 13:58:20,2025,5,14,13:58,E
ICE 아메리카노,1,1500,2025-05-14 13:47:37,2025,5,14,13:47,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-14 13:16:48,2025,5,14,13:16,E
HOT 녹차라떼,1,2500,2025-05-14 13:05:04,2025,5,14,13:05,E
ICE 메론 주스,1,0,2025-05-14 12:45:39,2025,5,14,12:45,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-14 12:16:44,2025,5,14,12:16,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-14 11:31:15,2025,5,14,11:31,E
ICE 얼그레이레몬 하이볼,1,2000,2025-05-14 11:28:24,2025,5,14,11:28,E
ICE 녹차라떼,1,2500,2025-05-14 11:16:22,2025,5,14,11:16,E
ICE 초코라떼,1,0,2025-05-14 11:14:35,2025,5,14,11:14,E
ICE 아메리카노,1,0,2025-05-14 11:12:16,2025,5,14,11:12,E
ICE 아메리카노,1,1500,2025-05-14 09:24:39,2025,5,14,09:24,E
HOT 레몬티,1,2000,2025-05-14 09:07:34,2025,5,14,09:07,E
ICE 바닐라라떼,1,2700,2025-05-14 08:58:06,2025,5,14,08:58,E
ICE 메론 주스,1,0,2025-05-14 08:16:13,2025,5,14,08:16,E
ICE 녹차라떼,1,2500,2025-05-14 06:23:28,2025,5,14,06:23,E
HOT 아메리카노,1,0,2025-05-13 12:36:59,2025,5,13,12:36,E
ICE 복숭아티,1,0,2025-05-12 14:03:55,2025,5,12,14:03,E
HOT 아메리카노,1,0,2025-05-12 13:58:02,2025,5,12,13:58,E
