Product Name,Quantity Ordered,Total Sales,Order Time,Year,Month,Day,Order HourMinute,Machine
ICE 초코라떼,1,2500,2025-07-31 11:53:41,2025,7,31,11:53,B
ICE 아메리카노,1,1500,2025-07-31 11:51:31,2025,7,31,11:51,B
아이스티+샷추가,1,2500,2025-07-31 11:39:45,2025,7,31,11:39,B
아이스티+샷추가,1,2500,2025-07-31 09:07:16,2025,7,31,09:07,B
ICE 아메리카노,2,3000,2025-07-31 08:11:04,2025,7,31,08:11,B
ICE 레몬티,1,2000,2025-07-31 07:14:15,2025,7,31,07:14,B
ICE 초코라떼,1,2500,2025-07-31 05:50:22,2025,7,31,05:50,B
HOT 녹차라떼,1,2300,2025-07-31 05:38:11,2025,7,31,05:38,B
ICE 바닐라라떼,1,2700,2025-07-30 22:18:17,2025,7,30,22:18,B
ICE 아메리카노,1,1833,2025-07-30 22:14:05,2025,7,30,22:14,B
ICE 복숭아티,1,1833,2025-07-30 22:14:05,2025,7,30,22:14,B
ICE 청귤티,1,1834,2025-07-30 22:14:05,2025,7,30,22:14,B
ICE 초코라떼,1,2500,2025-07-30 19:16:09,2025,7,30,19:16,B
ICE 청귤티,1,2000,2025-07-30 19:14:41,2025,7,30,19:14,B
ICE 청포도주스,1,2000,2025-07-30 19:10:03,2025,7,30,19:10,B
ICE 바닐라라떼,1,2700,2025-07-30 17:18:33,2025,7,30,17:18,B
ICE 레몬티,1,2000,2025-07-30 17:11:33,2025,7,30,17:11,B
HOT 초코라떼,1,2500,2025-07-30 16:59:31,2025,7,30,16:59,B
ICE 청귤티,1,2000,2025-07-30 16:57:51,2025,7,30,16:57,B
ICE 아메리카노,1,1500,2025-07-30 16:42:06,2025,7,30,16:42,B
ICE 아메리카노,1,1500,2025-07-30 16:29:23,2025,7,30,16:29,B
ICE 청포도주스,1,2000,2025-07-30 16:16:14,2025,7,30,16:16,B
ICE 녹차라떼,1,2300,2025-07-30 16:08:16,2025,7,30,16:08,B
HOT 녹차라떼,1,2300,2025-07-30 16:06:32,2025,7,30,16:06,B
ICE 복숭아티,1,2000,2025-07-30 16:04:39,2025,7,30,16:04,B
ICE 청포도주스,1,2000,2025-07-30 13:52:20,2025,7,30,13:52,B
아이스티+샷추가,1,2500,2025-07-30 13:46:07,2025,7,30,13:46,B
ICE 아메리카노,1,1500,2025-07-30 11:45:00,2025,7,30,11:45,B
ICE 바닐라라떼,1,2700,2025-07-30 11:33:14,2025,7,30,11:33,B
ICE 아메리카노,1,1500,2025-07-30 11:28:45,2025,7,30,11:28,B
ICE 초코라떼,1,2500,2025-07-30 08:58:19,2025,7,30,08:58,B
ICE 녹차라떼,1,2300,2025-07-30 08:49:29,2025,7,30,08:49,B
아이스티+샷추가,1,2500,2025-07-30 08:46:49,2025,7,30,08:46,B
아이스티+샷추가,1,2500,2025-07-30 06:56:34,2025,7,30,06:56,B
ICE 아메리카노,1,1500,2025-07-30 06:54:57,2025,7,30,06:54,B
ICE 아메리카노,1,1500,2025-07-30 06:48:49,2025,7,30,06:48,B
