Product Name,Quantity Ordered,Total Sales,Order Time,Year,Month,Day,Order HourMinute,Machine
ICE 녹차라떼,1,2500,2025-06-30 19:53:05,2025,6,30,19:53,D
ICE 토피넛,1,2500,2025-06-30 19:36:51,2025,6,30,19:36,D
ICE 청포도주스,1,2250,2025-06-30 19:07:01,2025,6,30,19:07,D
아이스티+샷추가,1,2250,2025-06-30 19:07:01,2025,6,30,19:07,D
ICE 패션후르츠,1,2000,2025-06-30 17:27:52,2025,6,30,17:27,D
ICE 초코라떼,1,2700,2025-06-30 12:57:29,2025,6,30,12:57,D
HOT 아메리카노,1,1500,2025-06-30 09:12:20,2025,6,30,09:12,D
아이스티+샷추가,1,2500,2025-06-30 09:05:04,2025,6,30,09:05,D
ICE 복숭아티,1,2000,2025-06-30 09:03:50,2025,6,30,09:03,D
ICE 아메리카노,1,1750,2025-06-30 06:35:30,2025,6,30,06:35,D
ICE 복숭아티,1,1750,2025-06-30 06:35:30,2025,6,30,06:35,D
아이스티+샷추가,1,2500,2025-06-29 12:56:02,2025,6,29,12:56,D
ICE 청포도주스,1,2000,2025-06-29 11:38:11,2025,6,29,11:38,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-29 11:32:39,2025,6,29,11:32,D
ICE 아메리카노,1,1500,2025-06-29 06:27:26,2025,6,29,06:27,D
아이스티+샷추가,1,2500,2025-06-29 06:22:05,2025,6,29,06:22,D
아이스티+샷추가,1,2500,2025-06-28 11:57:57,2025,6,28,11:57,D
HOT 녹차라떼,1,2500,2025-06-28 11:50:00,2025,6,28,11:50,D
아이스티+샷추가,1,2500,2025-06-28 11:31:41,2025,6,28,11:31,D
ICE 아메리카노,1,1500,2025-06-28 05:40:26,2025,6,28,05:40,D
ICE 복숭아티,1,2000,2025-06-27 19:10:53,2025,6,27,19:10,D
ICE 바닐라라떼,1,2350,2025-06-23 08:28:51,2025,6,23,08:28,D
ICE 복숭아티,1,2350,2025-06-23 08:28:51,2025,6,23,08:28,D
ICE 청포도주스,1,2000,2025-06-22 13:46:29,2025,6,22,13:46,D
ICE 아메리카노,1,1500,2025-06-22 11:29:38,2025,6,22,11:29,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-22 11:22:53,2025,6,22,11:22,D
ICE 아메리카노,1,1500,2025-06-22 06:22:59,2025,6,22,06:22,D
ICE 초코라떼,1,2700,2025-06-21 19:02:36,2025,6,21,19:02,D
아이스티+샷추가,1,2500,2025-06-21 11:23:16,2025,6,21,11:23,D
ICE 토피넛,1,2500,2025-06-21 08:47:57,2025,6,21,08:47,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-21 08:43:55,2025,6,21,08:43,D
HOT 아메리카노,1,1500,2025-06-21 06:07:08,2025,6,21,06:07,D
ICE 아메리카노,1,2000,2025-06-21 05:49:20,2025,6,21,05:49,D
아이스티+샷추가,1,2000,2025-06-21 05:49:20,2025,6,21,05:49,D
ICE 아메리카노,1,1500,2025-06-21 05:47:28,2025,6,21,05:47,D
HOT 녹차라떼,1,2500,2025-06-20 19:00:36,2025,6,20,19:00,D
ICE 녹차라떼,1,2500,2025-06-20 17:11:17,2025,6,20,17:11,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-20 17:05:13,2025,6,20,17:05,D
아이스티+샷추가,1,2500,2025-06-20 17:02:35,2025,6,20,17:02,D
ICE 아메리카노,1,1500,2025-06-20 16:59:55,2025,6,20,16:59,D
ICE 복숭아티,1,2000,2025-06-20 16:56:46,2025,6,20,16:56,D
ICE 아메리카노,1,1500,2025-06-20 13:36:18,2025,6,20,13:36,D
ICE 바닐라라떼,1,2600,2025-06-20 12:15:00,2025,6,20,12:15,D
아이스티+샷추가,1,2600,2025-06-20 12:15:00,2025,6,20,12:15,D
ICE 아메리카노,1,1500,2025-06-20 11:52:17,2025,6,20,11:52,D
아이스티+샷추가,1,2500,2025-06-20 11:48:09,2025,6,20,11:48,D
ICE 아메리카노,1,1500,2025-06-20 11:44:26,2025,6,20,11:44,D
ICE 패션후르츠,1,2000,2025-06-20 11:24:35,2025,6,20,11:24,D
ICE 패션후르츠,1,2000,2025-06-20 08:48:55,2025,6,20,08:48,D
ICE 청포도주스,1,2000,2025-06-20 08:38:45,2025,6,20,08:38,D
ICE 아메리카노,1,1500,2025-06-20 06:45:08,2025,6,20,06:45,D
HOT 아메리카노,1,1500,2025-06-20 06:43:25,2025,6,20,06:43,D
ICE 바닐라라떼,2,5400,2025-06-20 06:08:37,2025,6,20,06:08,D
ICE 아메리카노,1,1500,2025-06-20 06:01:49,2025,6,20,06:01,D
아이스티+샷추가,1,2500,2025-06-20 06:00:17,2025,6,20,06:00,D
HOT 아메리카노,1,1500,2025-06-20 04:12:50,2025,6,20,04:12,D
HOT 아메리카노,1,1500,2025-06-20 04:11:08,2025,6,20,04:11,D
아이스티+샷추가,1,2500,2025-06-19 17:12:10,2025,6,19,17:12,D
ICE 패션후르츠,1,2000,2025-06-19 17:05:17,2025,6,19,17:05,D
ICE 초코라떼,1,2700,2025-06-19 16:53:53,2025,6,19,16:53,D
ICE 레몬티,1,2000,2025-06-19 16:50:37,2025,6,19,16:50,D
ICE 아메리카노,1,1500,2025-06-19 16:37:20,2025,6,19,16:37,D
아이스티+샷추가,1,0,2025-06-19 14:19:56,2025,6,19,14:19,D
아이스티+샷추가,1,0,2025-06-19 13:57:33,2025,6,19,13:57,D
ICE 아메리카노,1,1500,2025-06-19 13:55:29,2025,6,19,13:55,D
ICE 아메리카노,1,1500,2025-06-19 13:49:19,2025,6,19,13:49,D
ICE 복숭아티,1,2000,2025-06-19 13:46:51,2025,6,19,13:46,D
아이스티+샷추가,1,2500,2025-06-19 11:57:19,2025,6,19,11:57,D
아이스티+샷추가,1,2500,2025-06-19 11:52:52,2025,6,19,11:52,D
아이스티+샷추가,1,2500,2025-06-19 11:42:46,2025,6,19,11:42,D
ICE 복숭아티,1,2000,2025-06-19 11:38:02,2025,6,19,11:38,D
ICE 복숭아티,1,2000,2025-06-19 10:50:25,2025,6,19,10:50,D
ICE 아메리카노,1,1500,2025-06-19 08:56:45,2025,6,19,08:56,D
아이스티+샷추가,1,2500,2025-06-19 08:50:54,2025,6,19,08:50,D
ICE 아메리카노,1,1500,2025-06-19 07:54:56,2025,6,19,07:54,D
ICE 아메리카노,1,1500,2025-06-19 06:34:43,2025,6,19,06:34,D
ICE 아메리카노,1,1500,2025-06-19 06:06:22,2025,6,19,06:06,D
ICE 아메리카노,1,1500,2025-06-19 05:54:46,2025,6,19,05:54,D
ICE 아메리카노,1,1500,2025-06-19 05:53:07,2025,6,19,05:53,D
ICE 청포도주스,1,2000,2025-06-18 19:18:26,2025,6,18,19:18,D
ICE 청포도주스,1,2000,2025-06-18 19:17:13,2025,6,18,19:17,D
아이스티+샷추가,1,2500,2025-06-18 17:14:50,2025,6,18,17:14,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-18 17:13:31,2025,6,18,17:13,D
ICE 패션후르츠,1,2000,2025-06-18 16:08:22,2025,6,18,16:08,D
ICE 녹차라떼,1,2500,2025-06-18 16:07:03,2025,6,18,16:07,D
HOT 청귤티,1,2000,2025-06-18 14:39:46,2025,6,18,14:39,D
ICE 청포도주스,1,2250,2025-06-18 14:35:44,2025,6,18,14:35,D
ICE 토피넛,1,2250,2025-06-18 14:35:44,2025,6,18,14:35,D
HOT 토피넛,1,2500,2025-06-18 14:07:06,2025,6,18,14:07,D
ICE 녹차라떼,1,2500,2025-06-18 13:54:56,2025,6,18,13:54,D
ICE 아메리카노,1,0,2025-06-18 13:48:54,2025,6,18,13:48,D
ICE 아메리카노,1,1750,2025-06-18 13:08:26,2025,6,18,13:08,D
ICE 복숭아티,1,1750,2025-06-18 13:08:26,2025,6,18,13:08,D
ICE 패션후르츠,1,2000,2025-06-18 13:02:02,2025,6,18,13:02,D
ICE 아메리카노,1,1500,2025-06-18 12:00:20,2025,6,18,12:00,D
ICE 청포도주스,1,2000,2025-06-18 11:50:06,2025,6,18,11:50,D
ICE 아메리카노,1,1500,2025-06-18 11:48:08,2025,6,18,11:48,D
ICE 아메리카노,1,1500,2025-06-18 11:45:16,2025,6,18,11:45,D
ICE 녹차라떼,1,2500,2025-06-18 09:29:44,2025,6,18,09:29,D
HOT 초코라떼,1,2500,2025-06-18 08:50:27,2025,6,18,08:50,D
ICE 복숭아티,1,2000,2025-06-18 08:48:25,2025,6,18,08:48,D
아이스티+샷추가,1,2500,2025-06-18 06:58:47,2025,6,18,06:58,D
ICE 복숭아티,1,2000,2025-06-18 06:48:53,2025,6,18,06:48,D
ICE 복숭아티,1,2000,2025-06-17 19:12:30,2025,6,17,19:12,D
ICE 녹차라떼,1,2500,2025-06-17 17:16:37,2025,6,17,17:16,D
ICE 카페라떼,1,2000,2025-06-17 15:23:36,2025,6,17,15:23,D
아이스티+샷추가,1,2500,2025-06-17 13:50:44,2025,6,17,13:50,D
ICE 복숭아티,1,2000,2025-06-17 13:34:05,2025,6,17,13:34,D
ICE 복숭아티,1,2000,2025-06-17 11:57:51,2025,6,17,11:57,D
ICE 아메리카노,1,1500,2025-06-17 11:50:38,2025,6,17,11:50,D
ICE 아메리카노,1,1500,2025-06-17 11:23:55,2025,6,17,11:23,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-17 08:56:06,2025,6,17,08:56,D
ICE 아메리카노,1,1500,2025-06-17 06:49:55,2025,6,17,06:49,D
HOT 아메리카노,1,1500,2025-06-17 06:47:59,2025,6,17,06:47,D
ICE 아메리카노,1,2000,2025-06-17 06:45:18,2025,6,17,06:45,D
ICE 녹차라떼,1,2000,2025-06-17 06:45:18,2025,6,17,06:45,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-17 06:12:07,2025,6,17,06:12,D
ICE 아메리카노,1,1500,2025-06-17 05:48:58,2025,6,17,05:48,D
ICE 복숭아티,1,2000,2025-06-16 19:16:14,2025,6,16,19:16,D
ICE 레몬티,1,2000,2025-06-16 17:05:14,2025,6,16,17:05,D
ICE 아메리카노,1,1500,2025-06-16 16:19:51,2025,6,16,16:19,D
ICE 아메리카노,1,1500,2025-06-16 13:48:46,2025,6,16,13:48,D
ICE 아메리카노,1,1500,2025-06-16 12:00:01,2025,6,16,12:00,D
ICE 녹차라떼,1,2500,2025-06-16 11:48:02,2025,6,16,11:48,D
ICE 복숭아티,1,2000,2025-06-16 11:44:20,2025,6,16,11:44,D
ICE 아메리카노,1,1500,2025-06-16 11:42:37,2025,6,16,11:42,D
ICE 청포도주스,1,2000,2025-06-16 10:34:58,2025,6,16,10:34,D
ICE 패션후르츠,1,2000,2025-06-16 08:44:01,2025,6,16,08:44,D
ICE 아메리카노,1,1500,2025-06-16 06:43:47,2025,6,16,06:43,D
아이스티+샷추가,1,2500,2025-06-16 05:50:17,2025,6,16,05:50,D
ICE 청귤티,1,2000,2025-06-15 20:26:02,2025,6,15,20:26,D
ICE 복숭아티,1,2000,2025-06-15 16:26:46,2025,6,15,16:26,D
ICE 아메리카노,2,3000,2025-06-15 13:02:42,2025,6,15,13:02,D
ICE 녹차라떼,1,2500,2025-06-15 11:17:24,2025,6,15,11:17,D
ICE 청포도주스,1,2000,2025-06-15 11:13:39,2025,6,15,11:13,D
아이스티+샷추가,1,2500,2025-06-15 06:19:05,2025,6,15,06:19,D
ICE 청귤티,1,2000,2025-06-14 17:16:33,2025,6,14,17:16,D
아이스티+샷추가,1,2500,2025-06-14 16:45:02,2025,6,14,16:45,D
ICE 패션후르츠,1,2000,2025-06-14 16:03:42,2025,6,14,16:03,D
ICE 패션후르츠,1,2000,2025-06-14 14:03:22,2025,6,14,14:03,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-14 13:45:44,2025,6,14,13:45,D
ICE 녹차라떼,1,2500,2025-06-14 11:56:11,2025,6,14,11:56,D
아이스티+샷추가,1,2500,2025-06-14 11:32:31,2025,6,14,11:32,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-14 11:23:49,2025,6,14,11:23,D
아이스티+샷추가,1,2500,2025-06-14 11:08:55,2025,6,14,11:08,D
ICE 복숭아티,1,2000,2025-06-14 11:03:51,2025,6,14,11:03,D
ICE 패션후르츠,1,2000,2025-06-14 08:51:13,2025,6,14,08:51,D
아이스티+샷추가,1,2500,2025-06-14 08:49:41,2025,6,14,08:49,D
ICE 아메리카노,1,1500,2025-06-14 06:14:18,2025,6,14,06:14,D
아이스티+샷추가,1,2500,2025-06-14 06:05:24,2025,6,14,06:05,D
아이스티+샷추가,1,2500,2025-06-14 05:48:02,2025,6,14,05:48,D
ICE 아메리카노,3,4500,2025-06-13 17:34:52,2025,6,13,17:34,D
아이스티+샷추가,1,2500,2025-06-13 17:09:24,2025,6,13,17:09,D
ICE 복숭아티,1,2000,2025-06-13 16:32:42,2025,6,13,16:32,D
ICE 아메리카노,1,1500,2025-06-13 15:45:53,2025,6,13,15:45,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-13 14:33:07,2025,6,13,14:33,D
ICE 청포도주스,1,2000,2025-06-13 13:33:33,2025,6,13,13:33,D
ICE 아메리카노,1,1500,2025-06-13 13:31:43,2025,6,13,13:31,D
ICE 아메리카노,1,1500,2025-06-13 13:24:55,2025,6,13,13:24,D
아이스티+샷추가,1,2500,2025-06-13 12:37:56,2025,6,13,12:37,D
ICE 초코라떼,1,2700,2025-06-13 12:25:46,2025,6,13,12:25,D
ICE 녹차라떼,1,2500,2025-06-13 11:49:45,2025,6,13,11:49,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-13 11:42:58,2025,6,13,11:42,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-13 11:13:19,2025,6,13,11:13,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-13 09:17:48,2025,6,13,09:17,D
HOT 아메리카노,1,1500,2025-06-13 08:54:27,2025,6,13,08:54,D
ICE 청귤티,1,2000,2025-06-13 07:50:00,2025,6,13,07:50,D
ICE 카페라떼,1,2000,2025-06-13 06:57:04,2025,6,13,06:57,D
ICE 아메리카노,1,1500,2025-06-13 06:44:15,2025,6,13,06:44,D
ICE 청귤티,1,2000,2025-06-13 06:05:41,2025,6,13,06:05,D
아이스티+샷추가,1,2500,2025-06-13 05:49:35,2025,6,13,05:49,D
아이스티+샷추가,1,2500,2025-06-12 16:09:49,2025,6,12,16:09,D
ICE 녹차라떼,1,2500,2025-06-12 13:38:59,2025,6,12,13:38,D
ICE 청귤티,1,2000,2025-06-12 11:59:02,2025,6,12,11:59,D
ICE 레몬티,1,2000,2025-06-12 11:57:48,2025,6,12,11:57,D
ICE 아메리카노,1,1500,2025-06-12 11:56:20,2025,6,12,11:56,D
아이스티+샷추가,1,2500,2025-06-12 11:50:00,2025,6,12,11:50,D
ICE 아메리카노,1,1500,2025-06-12 11:48:14,2025,6,12,11:48,D
ICE 아메리카노,1,1500,2025-06-12 11:45:27,2025,6,12,11:45,D
HOT 녹차라떼,1,2500,2025-06-12 08:59:33,2025,6,12,08:59,D
ICE 아메리카노,1,1500,2025-06-12 08:57:41,2025,6,12,08:57,D
ICE 복숭아티,1,2000,2025-06-12 08:45:47,2025,6,12,08:45,D
아이스티+샷추가,1,2500,2025-06-12 08:44:17,2025,6,12,08:44,D
아이스티+샷추가,1,2500,2025-06-12 08:42:50,2025,6,12,08:42,D
아이스티+샷추가,1,2500,2025-06-12 06:49:33,2025,6,12,06:49,D
아이스티+샷추가,1,2500,2025-06-12 05:47:30,2025,6,12,05:47,D
아이스티+샷추가,1,2500,2025-06-12 00:20:38,2025,6,12,00:20,D
ICE 복숭아티,1,2000,2025-06-11 17:17:47,2025,6,11,17:17,D
ICE 레몬티,1,2000,2025-06-11 17:03:37,2025,6,11,17:03,D
아이스티+샷추가,1,2500,2025-06-11 16:40:17,2025,6,11,16:40,D
ICE 아메리카노,1,1500,2025-06-11 16:24:28,2025,6,11,16:24,D
ICE 레몬티,1,2000,2025-06-11 14:21:45,2025,6,11,14:21,D
ICE 토피넛,1,2500,2025-06-11 14:16:52,2025,6,11,14:16,D
ICE 아메리카노,1,1500,2025-06-11 13:46:48,2025,6,11,13:46,D
ICE 복숭아티,1,2000,2025-06-11 13:45:33,2025,6,11,13:45,D
ICE 아메리카노,1,1500,2025-06-11 13:40:40,2025,6,11,13:40,D
ICE 바닐라라떼,1,2700,2025-06-11 12:24:34,2025,6,11,12:24,D
ICE 복숭아티,1,2000,2025-06-11 11:58:26,2025,6,11,11:58,D
ICE 아메리카노,1,1500,2025-06-11 11:55:56,2025,6,11,11:55,D
ICE 아메리카노,1,1500,2025-06-11 11:50:06,2025,6,11,11:50,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-11 11:42:09,2025,6,11,11:42,D
아이스티+샷추가,1,2500,2025-06-11 11:40:23,2025,6,11,11:40,D
아이스티+샷추가,1,2500,2025-06-11 08:58:36,2025,6,11,08:58,D
ICE 초코라떼,1,2700,2025-06-11 08:55:55,2025,6,11,08:55,D
ICE 패션후르츠,1,2000,2025-06-11 08:54:00,2025,6,11,08:54,D
HOT 아메리카노,1,1500,2025-06-11 08:27:59,2025,6,11,08:27,D
ICE 아메리카노,1,1500,2025-06-11 08:27:59,2025,6,11,08:27,D
ICE 복숭아티,1,2000,2025-06-11 06:53:59,2025,6,11,06:53,D
아이스티+샷추가,1,2500,2025-06-11 05:48:01,2025,6,11,05:48,D
아이스티+샷추가,1,2500,2025-06-10 16:03:30,2025,6,10,16:03,D
아이스티+샷추가,1,2500,2025-06-10 16:02:04,2025,6,10,16:02,D
ICE 바닐라라떼,1,2600,2025-06-10 14:31:37,2025,6,10,14:31,D
ICE 토피넛,1,2600,2025-06-10 14:31:37,2025,6,10,14:31,D
ICE 아메리카노,1,1500,2025-06-10 11:47:55,2025,6,10,11:47,D
ICE 복숭아티,1,2000,2025-06-10 08:50:29,2025,6,10,08:50,D
ICE 복숭아티,1,2000,2025-06-10 08:24:53,2025,6,10,08:24,D
HOT 아메리카노,1,1500,2025-06-10 06:46:46,2025,6,10,06:46,D
ICE 패션후르츠,1,2000,2025-06-09 22:15:36,2025,6,9,22:15,D
ICE 초코라떼,2,4829,2025-06-09 21:31:32,2025,6,9,21:31,D
ICE 청귤티,1,2414,2025-06-09 21:31:32,2025,6,9,21:31,D
ICE 메론 주스,1,2414,2025-06-09 21:31:32,2025,6,9,21:31,D
ICE 녹차라떼,3,7243,2025-06-09 21:31:32,2025,6,9,21:31,D
ICE 아메리카노,1,1500,2025-06-09 18:12:37,2025,6,9,18:12,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-09 17:02:20,2025,6,9,17:02,D
ICE 아메리카노,1,1750,2025-06-09 12:05:12,2025,6,9,12:05,D
ICE 레몬티,1,1750,2025-06-09 12:05:12,2025,6,9,12:05,D
아이스티+샷추가,1,2500,2025-06-09 11:53:53,2025,6,9,11:53,D
아이스티+샷추가,1,2500,2025-06-09 11:51:49,2025,6,9,11:51,D
ICE 아메리카노,1,1500,2025-06-09 11:48:37,2025,6,9,11:48,D
ICE 녹차라떼,1,2500,2025-06-09 11:31:42,2025,6,9,11:31,D
ICE 복숭아티,1,2000,2025-06-09 06:51:24,2025,6,9,06:51,D
ICE 아메리카노,1,1500,2025-06-09 06:48:31,2025,6,9,06:48,D
ICE 패션후르츠,1,2000,2025-06-09 05:56:56,2025,6,9,05:56,D
아이스티+샷추가,1,2500,2025-06-09 05:51:18,2025,6,9,05:51,D
ICE 아메리카노,1,1500,2025-06-09 05:48:22,2025,6,9,05:48,D
ICE 청귤티,1,2000,2025-06-08 17:07:37,2025,6,8,17:07,D
아이스티+샷추가,1,2500,2025-06-08 16:38:13,2025,6,8,16:38,D
아이스티+샷추가,1,2500,2025-06-08 15:59:28,2025,6,8,15:59,D
아이스티+샷추가,1,2500,2025-06-08 11:52:09,2025,6,8,11:52,D
ICE 패션후르츠,1,2000,2025-06-08 11:50:29,2025,6,8,11:50,D
ICE 복숭아티,1,2000,2025-06-08 11:20:07,2025,6,8,11:20,D
아이스티+샷추가,1,2500,2025-06-08 11:13:16,2025,6,8,11:13,D
아이스티+샷추가,1,2500,2025-06-08 11:01:32,2025,6,8,11:01,D
ICE 청귤티,1,2000,2025-06-07 16:52:56,2025,6,7,16:52,D
아이스티+샷추가,1,2500,2025-06-07 16:50:33,2025,6,7,16:50,D
ICE 청귤티,1,2000,2025-06-07 11:14:07,2025,6,7,11:14,D
HOT 녹차라떼,1,2500,2025-06-07 08:50:47,2025,6,7,08:50,D
ICE 패션후르츠,1,2000,2025-06-06 19:06:36,2025,6,6,19:06,D
아이스티+샷추가,1,2500,2025-06-06 17:20:46,2025,6,6,17:20,D
아이스티+샷추가,1,2500,2025-06-06 17:19:20,2025,6,6,17:19,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-06 17:18:06,2025,6,6,17:18,D
ICE 레몬티,1,0,2025-06-06 16:01:28,2025,6,6,16:01,D
ICE 바닐라라떼,1,2700,2025-06-06 15:42:02,2025,6,6,15:42,D
아이스티+샷추가,1,2500,2025-06-06 13:54:18,2025,6,6,13:54,D
ICE 복숭아티,1,2000,2025-06-06 13:33:23,2025,6,6,13:33,D
ICE 아메리카노,1,1500,2025-06-06 13:30:38,2025,6,6,13:30,D
아이스티+샷추가,1,2500,2025-06-06 11:40:56,2025,6,6,11:40,D
ICE 얼그레이레몬 하이볼,1,2000,2025-06-06 11:36:28,2025,6,6,11:36,D
아이스티+샷추가,1,2500,2025-06-06 11:16:20,2025,6,6,11:16,D
아이스티+샷추가,1,2500,2025-06-06 11:02:00,2025,6,6,11:02,D
아이스티+샷추가,1,2500,2025-06-06 11:00:23,2025,6,6,11:00,D
