Product Name,Quantity Ordered,Total Sales,Order Time,Year,Month,Day,Order HourMinute,Machine
ICE 아메리카노,1,1500,2025-05-31 16:31:24,2025,5,31,16:31,A
ICE 메론 주스,1,2000,2025-05-31 13:56:23,2025,5,31,13:56,A
ICE 아메리카노,1,1500,2025-05-31 11:47:42,2025,5,31,11:47,A
아이스티+샷추가,1,2500,2025-05-31 11:46:15,2025,5,31,11:46,A
ICE 아메리카노,1,1500,2025-05-31 11:41:57,2025,5,31,11:41,A
ICE 아메리카노,1,1500,2025-05-31 11:33:21,2025,5,31,11:33,A
아이스티+샷추가,1,2500,2025-05-31 11:20:01,2025,5,31,11:20,A
ICE 아메리카노,1,1500,2025-05-31 10:54:32,2025,5,31,10:54,A
ICE 아메리카노,1,1500,2025-05-31 09:00:08,2025,5,31,09:00,A
ICE 아메리카노,1,1500,2025-05-31 08:53:23,2025,5,31,08:53,A
ICE 아메리카노,1,1500,2025-05-31 08:41:28,2025,5,31,08:41,A
ICE 아메리카노,1,1500,2025-05-31 06:53:07,2025,5,31,06:53,A
ICE 복숭아티,1,2000,2025-05-31 06:50:33,2025,5,31,06:50,A
ICE 토피넛,1,2500,2025-05-31 06:14:54,2025,5,31,06:14,A
HOT 아메리카노,1,1500,2025-05-31 06:07:54,2025,5,31,06:07,A
ICE 초코라떼,1,2500,2025-05-31 06:05:49,2025,5,31,06:05,A
ICE 아메리카노,1,1500,2025-05-31 06:01:45,2025,5,31,06:01,A
ICE 아메리카노,1,1500,2025-05-31 06:00:11,2025,5,31,06:00,A
ICE 아메리카노,1,1500,2025-05-31 05:49:03,2025,5,31,05:49,A
ICE 카페라떼,1,2000,2025-05-31 05:45:05,2025,5,31,05:45,A
ICE 아메리카노,1,1500,2025-05-31 05:38:00,2025,5,31,05:38,A
ICE 복숭아티,1,2000,2025-05-31 05:28:07,2025,5,31,05:28,A
ICE 레몬티,1,2000,2025-05-30 11:44:24,2025,5,30,11:44,A
ICE 아메리카노,1,1500,2025-05-30 11:17:45,2025,5,30,11:17,A
아이스티+샷추가,1,2500,2025-05-30 08:48:27,2025,5,30,08:48,A
아이스티+샷추가,1,2500,2025-05-30 08:45:14,2025,5,30,08:45,A
ICE 아메리카노,1,1500,2025-05-30 06:57:45,2025,5,30,06:57,A
ICE 토피넛,1,2500,2025-05-30 06:45:17,2025,5,30,06:45,A
ICE 아메리카노,1,1500,2025-05-30 06:11:42,2025,5,30,06:11,A
ICE 아메리카노,1,1500,2025-05-30 06:09:24,2025,5,30,06:09,A
아이스티+샷추가,1,2500,2025-05-30 06:05:13,2025,5,30,06:05,A
아이스티+샷추가,1,2500,2025-05-29 17:08:21,2025,5,29,17:08,A
ICE 토피넛,1,2500,2025-05-29 16:34:52,2025,5,29,16:34,A
ICE 바닐라라떼,1,2700,2025-05-29 13:50:02,2025,5,29,13:50,A
ICE 청포도주스,1,2000,2025-05-29 12:00:11,2025,5,29,12:00,A
ICE 복숭아티,1,2000,2025-05-29 11:27:17,2025,5,29,11:27,A
ICE 아메리카노,1,1500,2025-05-29 11:15:43,2025,5,29,11:15,A
HOT 초코라떼,1,2500,2025-05-29 10:48:52,2025,5,29,10:48,A
ICE 아메리카노,1,1500,2025-05-29 06:47:55,2025,5,29,06:47,A
ICE 아메리카노,1,1500,2025-05-29 06:44:58,2025,5,29,06:44,A
ICE 얼그레이레몬 하이볼,1,2000,2025-05-29 06:09:34,2025,5,29,06:09,A
ICE 초코라떼,1,2500,2025-05-28 19:11:48,2025,5,28,19:11,A
아이스티+샷추가,1,2500,2025-05-28 17:08:20,2025,5,28,17:08,A
ICE 복숭아티,1,2000,2025-05-28 16:13:38,2025,5,28,16:13,A
아이스티+샷추가,1,2500,2025-05-28 16:08:13,2025,5,28,16:08,A
아이스티+샷추가,1,2500,2025-05-28 15:47:02,2025,5,28,15:47,A
ICE 복숭아티,1,2000,2025-05-28 13:44:52,2025,5,28,13:44,A
ICE 복숭아티,1,2000,2025-05-28 13:43:00,2025,5,28,13:43,A
ICE 초코라떼,1,2500,2025-05-28 13:41:45,2025,5,28,13:41,A
ICE 얼그레이레몬 하이볼,1,2000,2025-05-28 11:59:18,2025,5,28,11:59,A
ICE 아메리카노,1,1500,2025-05-28 11:37:59,2025,5,28,11:37,A
아이스티+샷추가,1,2500,2025-05-28 11:36:07,2025,5,28,11:36,A
ICE 아메리카노,1,1500,2025-05-28 11:05:34,2025,5,28,11:05,A
ICE 아메리카노,1,1500,2025-05-28 08:48:16,2025,5,28,08:48,A
ICE 아메리카노,1,1500,2025-05-28 08:45:37,2025,5,28,08:45,A
ICE 청포도주스,1,2000,2025-05-28 06:57:21,2025,5,28,06:57,A
ICE 아메리카노,1,1500,2025-05-28 06:51:02,2025,5,28,06:51,A
HOT 카페라떼,1,2000,2025-05-28 06:42:55,2025,5,28,06:42,A
ICE 아메리카노,1,1500,2025-05-28 06:09:24,2025,5,28,06:09,A
HOT 아메리카노,1,1500,2025-05-28 06:08:03,2025,5,28,06:08,A
ICE 아메리카노,1,1500,2025-05-28 05:59:05,2025,5,28,05:59,A
아이스티+샷추가,1,2500,2025-05-28 05:55:18,2025,5,28,05:55,A
아이스티+샷추가,1,2500,2025-05-28 05:53:21,2025,5,28,05:53,A
ICE 아메리카노,1,1500,2025-05-28 05:50:34,2025,5,28,05:50,A
ICE 얼그레이레몬 하이볼,1,2000,2025-05-28 05:49:19,2025,5,28,05:49,A
아이스티+샷추가,1,2500,2025-05-28 05:47:26,2025,5,28,05:47,A
ICE 아메리카노,1,1500,2025-05-28 05:45:47,2025,5,28,05:45,A
ICE 아메리카노,1,1500,2025-05-28 05:44:12,2025,5,28,05:44,A
ICE 초코라떼,1,2500,2025-05-27 19:10:51,2025,5,27,19:10,A
ICE 초코라떼,1,2500,2025-05-27 16:29:50,2025,5,27,16:29,A
ICE 아메리카노,1,1500,2025-05-27 13:50:06,2025,5,27,13:50,A
ICE 카페라떼,1,2000,2025-05-27 13:43:38,2025,5,27,13:43,A
ICE 메론 주스,1,2000,2025-05-27 13:41:30,2025,5,27,13:41,A
ICE 초코라떼,1,2500,2025-05-27 11:57:46,2025,5,27,11:57,A
