Product Name,Quantity Ordered,Total Sales,Order Time,Year,Month,Day,Order HourMinute,Machine
ICE 패션후르츠,1,2000,2025-06-30 14:52:22,2025,6,30,14:52,E
ICE 아메리카노,1,1500,2025-06-30 13:34:07,2025,6,30,13:34,E
ICE 아메리카노,1,1500,2025-06-30 13:27:33,2025,6,30,13:27,E
ICE 초코라떼,1,2700,2025-06-30 11:52:40,2025,6,30,11:52,E
ICE 아메리카노,1,1500,2025-06-30 11:50:56,2025,6,30,11:50,E
ICE 아메리카노,1,1500,2025-06-30 11:49:23,2025,6,30,11:49,E
ICE 패션후르츠,1,2000,2025-06-30 11:46:34,2025,6,30,11:46,E
ICE 아메리카노,1,1500,2025-06-30 11:38:13,2025,6,30,11:38,E
HOT 아메리카노,1,1500,2025-06-30 09:24:33,2025,6,30,09:24,E
ICE 청귤티,1,2000,2025-06-29 21:11:18,2025,6,29,21:11,E
ICE 아메리카노,1,1500,2025-06-29 13:44:45,2025,6,29,13:44,E
ICE 아메리카노,1,1500,2025-06-29 12:54:38,2025,6,29,12:54,E
ICE 녹차라떼,1,2500,2025-06-29 11:53:56,2025,6,29,11:53,E
ICE 토피넛,1,2500,2025-06-29 11:25:49,2025,6,29,11:25,E
아이스티+샷추가,1,2500,2025-06-29 08:43:03,2025,6,29,08:43,E
ICE 아메리카노,1,1500,2025-06-29 08:41:26,2025,6,29,08:41,E
ICE 아메리카노,1,1500,2025-06-29 06:32:45,2025,6,29,06:32,E
아이스티+샷추가,1,2500,2025-06-29 06:17:15,2025,6,29,06:17,E
ICE 아메리카노,1,1500,2025-06-29 06:14:02,2025,6,29,06:14,E
ICE 패션후르츠,1,2000,2025-06-28 18:21:38,2025,6,28,18:21,E
ICE 아메리카노,1,1500,2025-06-28 16:52:56,2025,6,28,16:52,E
ICE 녹차라떼,1,2500,2025-06-28 16:26:11,2025,6,28,16:26,E
ICE 청귤티,1,0,2025-06-28 13:53:39,2025,6,28,13:53,E
ICE 패션후르츠,1,0,2025-06-28 13:26:47,2025,6,28,13:26,E
ICE 아메리카노,1,1500,2025-06-28 13:13:11,2025,6,28,13:13,E
아이스티+샷추가,1,2500,2025-06-28 11:15:49,2025,6,28,11:15,E
ICE 토피넛,1,2500,2025-06-28 11:12:29,2025,6,28,11:12,E
ICE 청귤티,1,0,2025-06-28 09:19:14,2025,6,28,09:19,E
ICE 아메리카노,1,0,2025-06-28 09:02:30,2025,6,28,09:02,E
아이스티+샷추가,1,2500,2025-06-28 08:45:13,2025,6,28,08:45,E
ICE 레몬티,1,2000,2025-06-28 08:43:46,2025,6,28,08:43,E
